release_date,followers
2015-11-20,63371086
2022-10-07,87896
2022-10-07,87896
2022-10-07,87896
2022-10-14,87896
1989,2611269
2022-10-07,87896
1965-08-06,29671796
1967-11-27,29671796
1970-03-06,891021
2006,9509088
1970-05-08,29671796
1972-02-25,891021
2022-10-07,433795
2022-10-19,51571
2022-10-11,51571
2022-10-21,51571
2006-10-27,9509088
2016,87521
2008-10-31,1988664
2011-05-09,4625638
2011-11-15,87896
2020-12-04,2556013
2020-01-17,879879
2018-07-13,87896
2005-12-13,146144
2013-01-01,10958
2019-07-19,170380
2012-09-24,290640
2012-01-01,1591334
1969-09-26,29671796
2006-11-09,40960
2015-04-13,608198
1986,827881
1968-11-22,532851
2017-01-16,40960
1984-07-16,4625638
1975,919243
1963-11-22,29671796
2011-02-25,553820
1967-06-01,29671796
2011-12-01,27499
2019-02-01,2554567
2022-06-24,87896
2022-04-01,224776
1967-11-27,29671796
2017-02-10,59572
1997-10-13,293304
1964-12-04,29671796
1964-12-04,29671796
1971-04-23,15130828
1972-05-12,15130828
1966-08-05,29671796
1964-07-10,29671796
1971-10-01,1278143
2022-10-08,15352
2022-10-11,177637
2022-10-13,177637
2022-10-07,433851
2022-10-06,433851
2022-10-07,621814
2022-10-05,433851
2022-10-12,433851
2022-10-14,433851
2022-10-13,433851
2022-10-06,433851
2022-10-06,433851
2011-01-24,63371086
2016-02-22,29686
1967-12-08,621814
2020-06-12,529268
2011-01-01,372841
2004-09-24,100960
2021-10-15,29671796
2019-07-19,170380
2008-11-17,63371086
2014-06-20,41540
2014-10-20,2014430
2014-10-20,2014430
2005-12-13,146144
2011-01-01,93977
2020-05-22,224776
2019-04-26,334832
1995-01-01,1123670
2008-01-01,268362
1968-01-01,1123670
2014-10-20,2014430
2001-04-30,608877
1967-11-27,29671796
2022-01-28,29671796
2019-03-08,320280
1965-12-03,29671796
1968-10,730148
1971-05-01,1123670
2000-11-13,29671796
2022-09-07,29671796
1970-06,124454
2007-01-30,1505155
2007,3696598
2022-05-11,1505155
2010-01-01,268362
1999-03-09,20259
1991,2611269
1970,194441
1974-03-01,1278143
1965-08-06,29671796
2019-04-19,15130828
2022-06-10,192435
2021-05-28,15130828
1969-05-23,5646145
1978,756855
1966-06-22,561
1970-03-06,891021
1967-01-20,15130828
1969-08-29,44396
1971-04-23,15130828
1966-05-06,339869
2000-11-13,29671796
2016-11-04,81163
2022-09-30,944649
2006-11-17,29671796
2011-01-01,76636
2022-09-30,944649
2022-08-19,11061
2009-07-14,52783
2002-11-19,944649
1965-05-14,730148
2009-07-14,52783
2013-09-17,35340
2022-09-02,2556013
2008-01-27,63371086
2019-07-19,170380
2022-07-29,170380
1964-07-10,29671796
2018-10-29,178693
2016-09-23,334832
2011-01-01,2014430
2004-01-01,1175769
2015-09-30,146144
2021-05-07,14477
2004-01-01,1175769
1966-08-05,29671796
1991-10-29,759193
1975-03-29,807320
2018-07-13,41239
2011-01-24,63371086
1967-06-01,29671796
2004-09-20,600346
2006,9509088
1982-11-20,3171524
2010-01-01,268362
2020-12-04,2556013
1969-09-26,29671796
2010-01-11,330181
2014-11-14,2723744
1973-04-02,29671796
2011-12-01,27499
2015-06-08,46640
1969-09-26,29671796
1967-06-01,29671796
1967-05-26,29671796
1987,3171524
1978-08-18,5646145
2011-09-03,52242
2008-11-28,26718
2021-04-23,72510
2022-10-07,8936
2015-10-30,9509088
2014-01-01,35340
2014-10-20,2014430
2019-10-09,2556013
2020-10-23,6256
2020-11-19,22742
2022-08-05,2556013
2016-04-29,87521
2013-04-12,41239
2022-07-22,87521
2019-06-07,215400
2011-01-24,63371086
2012-02-27,40960
1985-01-01,756855
1969-09-26,29671796
1985,2611269
1991-06-11,1988664
1973-04-01,29671796
2014-10-20,2014430
2008,970765
2018-04-06,109713
2008-11-17,63371086
2019-04-26,334832
2014-07-25,2723744
2014-10-06,224776
2014-10-06,224776
2014-11-14,2723744
2013-01-01,781541
2022-09-02,2556013
2015,194441
2017-03-31,178693
2017-06-30,48600
1975-01-01,1326586
2016-04-29,1175769
1979,827881
1970-01-01,387080
1977-11-11,827881
2006-01-01,184506
1984-07-16,4625638
2019-10-18,2556013
1966,300437
1970-08-07,1404642
1969-07-03,891021
1965-12-03,5646145
1967-11-27,29671796
1966-04-15,15130828
1968-11-22,29671796
1971-10-30,5646145
1965-12-04,15130828
1971-10-01,2080352
1994-07-04,3171524
2017-06-09,16005
2019-07-26,2556013
2020-07-17,28520
2006-11-09,40960
2017-05-05,130639
2013-04-29,608198
2021-07-16,5236
2021-07-02,37074
2014-08-04,781541
2008-11-17,63371086
2014-03-18,10600
2008-01-27,63371086
2015-01-01,93977
2018-07-06,2556013
1978-06-09,1404642
2005-12-13,146144
2019-07-19,170380
2022-09-02,2556013
2022-05-20,170380
2014-01-01,87521
2022-04-25,241463
1987-10-19,2554567
2020-12-04,2556013
2022-06-10,608198
2003,89887
2000-11-13,29671796
2022-07-19,781541
2022-06-29,2556013
2014-09-08,15495
2021-07-30,170380
2007,3696598
1969-01-01,31690
2006,9509088
2008-01-01,23345
2019-07-26,2556013
1966-08-05,29671796
1989-01-30,184521
1993-01-01,218927
2011-01-01,1107743
2008-02-01,27658
1991-04-02,15130828
2017-06-02,43898
2017-10-27,3171524
2007-11-19,19647
2009-01-01,879879
2022-10-12,220814
2022-10-12,220814
2022-10-12,220814
2014-10-17,458138
2018-08-08,296312
2000-08-14,944649
1994-10-31,4625638
2022-08-05,7637
1992-10-26,4625638
2018-07-13,87896
2005-12-13,146144
2011-04-10,67335
2006-01-01,833543
2021-06-25,613283
2005-11-09,93977
2018-10-26,608198
2019-07-19,170380
2018-03-02,608198
2008-11-17,63371086
2019-04-26,334832
2014-07-25,2723744
2012-01-01,2014430
2011-03-08,279273
2016-07-15,1591334
2017-10-27,573276
2008-11-17,63371086
1963-03-22,29671796
2014-11-14,2723744
1994-07-04,3171524
2011-01-01,1107743
2010,311566
1992-02-24,2554567
2011-01-01,1107743
1969-09-26,29671796
2017-01-27,215400
2006-01-01,44875
1968-11-22,29671796
2016-05-20,27658
1972-02-25,891021
1965-12-03,29671796
1971-10-01,2080352
1979-09-16,474380
2007-08-20,164746
2022-10-14,126123
2022-10-05,126123
2022-10-12,126123
2022-10-14,126123
2022-10-06,126123
2022-10-07,126123
2022-10-07,126123
2022-10-13,126123
2022-10-10,126123
2022-10-10,126123
2022-10-07,126123
2006-01-01,268362
2004-12-14,2611269
2019-06-18,1591334
2000,171012
2018,3245
2018-05-18,2556013
1989-01-01,320799
1988-01-01,31027
2011-01-16,63371086
2022-09-02,2556013
1994-01-01,756855
2016-09-23,334832
2022-07-15,170380
2017-02-10,59572
2011-01-01,9509088
2014-04-11,1505155
1966-09,730148
1968-11-22,29671796
1971-12-20,15130828
2022-06-17,170380
2022-10-07,170380
2014-01-01,87521
2011-05-30,87521
2019-10-10,1591334
2022-09-02,2556013
2003,138965
1970-05-08,29671796
1966-08-05,29671796
2009-09-28,1406435
2004-01-01,1175769
2008-11-17,63371086
2002-01-01,279273
2017-09-08,297297
2006,9509088
2013-01-01,287973
1963-03-22,29671796
1971-12-20,15130828
2010-09-10,83730
1974-01-01,2080352
1968-01-01,1036429
1987-10-05,252279
2019-11-29,15130828
1990-01-01,756855
1980-10-17,827881
2017-06-16,18551
1966-01-01,15130828
2016-01-15,8936
2022-10-20,95257
2022-10-20,63185
2022-10-12,64081
2016-06-03,781541
2022-09-16,944649
2005-09-06,944649
2020-07-17,28520
2006-10-27,9509088
2021-04-09,87521
2018-07-06,2556013
2021-07-30,104971
2018-12-17,130639
2019-04-19,15130828
2008-07-20,63371086
2014-01-01,29671796
2018-04-06,109713
2000-11-13,29671796
2012-02-27,10092
2008,94166
2017-09-22,87521
2022-10-07,170380
2014-01-01,87521
1971-05-23,474380
2022-10-07,170380
1970-05-08,29671796
2011-03-08,279273
2019-09-27,29671796
1964-01-01,29214
2004,1988664
2011-01-01,879879
2016-05-13,257763
2019-09-27,29671796
1970-11-01,769118
2016-09-23,334832
2014-09-08,15495
2000-11-13,29671796
2022-09-02,2556013
1966-08-05,29671796
1969-09-26,29671796
1989-01-01,136859
1969-09-26,29671796
1966-07-25,309491
2020-12-04,36528
2020-11-20,104971
1966-08-05,29671796
1969-08,433851
1970-11-23,2080352
1972-02-25,891021
2006,32057
2022-10-07,77540
1965-12-03,29671796
2022-09-16,229878
2016-11-11,15130828
2019-02-22,14477
2020-10-23,6256
2013-01-01,89887
2018-01-26,944649
2019-08-20,6899
2019-06-07,215400
2016-05-16,63371086
2019-06-07,215400
2017-09-22,87521
2022-09-02,2556013
2012-03-27,30856
1963-03-22,29671796
2013-03-04,41540
2013-08-26,257763
2016-09-30,84094
2022-09-02,2556013
2021-04-16,104971
2000-01-01,2080352
2021-11-12,181822
1994-10-31,4625638
1968-11-22,29671796
1969-09-26,29671796
1985-11-04,4625638
2000-11-13,29671796
2020-11-13,1406435
2021-07-30,170380
2002,20103
2020-04-10,529268
2007,3696598
2012-04-24,9781
1965-07-30,15130828
2012-05-28,1406435
2003,759193
2006-01-01,184506
1963-03-22,29671796
1964-07-10,29671796
2018-02-16,29527
1971-12-20,15130828
1967-11-27,29671796
2011-01-01,1107743
2013-01-01,320799
1970-11-01,1278143
1995,395413
2007-10-09,3380
2022-10-14,77540
1976,1326586
2020-12-04,2080352
2022-10-14,77540
2010-01-01,31027
2019-07-05,192435
2011-07-04,63371086
1996-10-07,121408
2016-11-04,43898
2017-02-03,114662
2014-01-01,146144
2021-07-02,37074
2009-07-14,52783
2006-11-17,29671796
2022-09-02,2556013
1989,759193
2014-10-20,2014430
2003-08-18,121408
2011-01-01,2014430
2011-01-01,2014430
2018-10-13,452
2007-07-07,52783
2011-05-30,87521
1969-09-26,29671796
2018-02-16,297297
2015-12-25,608198
2013-02-25,78119
1969-09-26,29671796
2014-06-13,268362
2017-02-10,59572
2022-09-02,2556013
2022-04-01,224776
2016-12-09,188163
2021-03-17,2556013
2015,194441
1970-05-08,29671796
2020-12-04,2556013
1964-07-10,29671796
2014-07-28,21489
2021-09-24,41107
2003,1175769
2022-10-19,4403
2000-11-13,29671796
2020-06-12,970765
2019-07-28,29527
2018-03-26,1899
2008-01-01,23345
1966-08-05,29671796
1963-11-22,29671796
2022-10-07,4403
2018-02-02,41293
2014-07-28,21489
2015-12-04,141112
2004-04-22,70151
1963-10-01,293304
2014-08-04,692278
2021-09-14,149435
2006-11-17,29671796
2017-12-08,43898
2008,970765
2000-05-30,110174
2018-07-13,87896
2015-10-23,63371086
2005-09-06,944649
2021-10-01,170380
2005-12-13,146144
2013-02-25,311566
2022-02-02,170380
2019-07-19,170380
2021-04-30,9125
2000-11-13,29671796
2003-07-30,83730
2022-08-05,11897
2011-01-01,879879
2012-10-30,87896
2017-03-31,178693
2000-11-13,29671796
1966-09,730148
2011-01-01,52562
2015-04-13,90128
2005-01-01,765650
2003-02-13,21988
2019-05-24,31510
1966-08-05,29671796
2011-01-01,9509088
1964-01-01,29214
1970-05-08,29671796
1964-06-26,532851
2020-12-04,2556013
2021-07-30,170380
1972-05-12,15130828
2008-08-20,1175769
1991-01-01,7299
2021-09-24,41107
2013-01-01,287973
2011-04-25,114662
1970-11-01,769118
2009-04-20,30993
1971-04-23,15130828
1969-07-03,891021
2004-10-01,51504
1972-02-25,891021
2022-02-11,15130828
2022-07-01,1505155
1973,166454
1995,395413
2009-11-27,1988664
2017,171012
2013-01-01,89887
2018-11-09,15352
2011-01-01,268362
2015-10-16,188163
2019-02-01,268362
2021-02-19,37264
2019-04-26,334832
2021-06-11,37074
2015-02-10,87521
2020-12-11,16609
2022-07-22,87521
2006-11-10,171012
2020-06-05,5824
2017-09-08,297297
2019-04-26,334832
2015-03-04,224776
2005-01-01,765650
2020-07-17,970770
2020-05-08,76636
2019-11-03,87896
2005-01-01,56627
2011-02-25,121408
2007-07-07,52783
1989-11-18,3171524
2000-11-13,29671796
2021-07-30,170380
2005-01-01,56627
2022-10-07,130639
2022-10-07,130639
2022-10-07,130639
1997-09-29,15130828
1964-12-04,29671796
1967-06-01,29671796
1985,9829
2010,311566
1990-01-01,1123670
2020-12-04,2080352
2016-05-18,2176
2006,9509088
1993-01-01,218927
2011-01-01,87521
2015-01-01,20654
2022-07-22,46328
2010-11-09,2176
2022-10-14,59075
1971-09-01,220814
1991-01-01,97596
2016-11-11,15130828
2021-08-30,283108
2021-08-30,283108
2021-08-30,283108
2021-02-02,283108
2015-07-10,3371847
2021-08-30,283108
2016-09-30,283108
2011-01-01,283108
2021-08-30,283108
2022-07-26,350580
2021-08-30,283108
2014-01-01,283108
2021-08-30,283108
2021-08-30,283108
2021-08-30,283108
2018-01-01,283108
2021-05-07,689208
2016-09-30,283108
2022-10-17,283108
2014-01-01,283108
2008-01-01,259047
2022-10-17,283108
2018-01-01,283108
2022-10-17,283108
1998-08-10,146001
2022-10-17,283108
2022-10-17,283108
2014-01-01,283108
2012-10-01,283108
2021-10-29,912013
2022-10-17,283108
2006-01-01,3371847
2003-04-15,3371847
2021-12-07,3371847
2022-03-28,283108
2003-12-05,343019
1992-07-31,690137
2004-01-01,220832
2001-03-28,3371847
2022-10-18,90288
2022-10-18,161072
2022-10-18,220832
2022-10-18,108451
2022-10-12,37594
2022-10-12,760561
2022-10-12,176143
2022-10-12,220832
2022-10-12,108451
2022-10-12,259047
2022-10-12,690137
2015-07-22,129095
2021-08-17,272558
2007-01-01,3371847
2014-04-11,572014
2021-08-30,283108
1990-01-01,690137
2016-09-30,283108
1998,102778
2021-08-30,283108
2018-01-01,283108
2021-08-30,283108
2021-08-30,283108
2018-01-01,283108
1997-01-01,68834
2021-06-03,350580
2006-01-01,3371847
2021-08-30,283108
2007-01-01,3371847
2009-12-24,140546
2007-01-01,3371847
2012-10-01,283108
2013-07-01,423677
1994,912013
2005-09-01,283108
2018-01-01,283108
2017-06-19,77478
2009-11-01,283108
2021-10-22,350580
1994-01-01,912013
2018-05-31,689208
2003-01-01,423677
2003-01-01,60281
1998-10-01,912013
1999-12-16,689208
2016-03-14,167547
2014-09-29,259047
2016-06-08,76390
2012-11-06,82608
2007-01-22,159409
2008-01-01,161072
2021-08-30,283108
1982-01-01,6855
1982,77223
2018-10-05,59885
2019-10-28,126095
2021-01-05,29041
2021-01-07,610586
2022-10-12,96818
2022-08-12,274524
2022-10-12,40165
2006-12-31,572014
2014-11-07,912013
2005-01-01,3371847
2016-09-30,283108
2016-09-30,283108
2018-01-01,283108
2011-01-01,128700
1997-01-01,70117
2014-01-01,283108
2016-09-30,283108
2014-01-01,283108
2019-11-29,54349
2009-11-01,283108
2012-01-01,3371847
2011-01-01,283108
1989-01-01,228311
1999-01-01,2082692
2018-01-01,283108
2012-10-01,283108
2005-01-01,3371847
2005,159409
2004-04-08,139213
2005-09-01,283108
2007-06-12,283108
2018-04-10,3371847
1992-07-31,690137
2022-06-24,78883
2004-07-24,343019
2011-01-01,3371847
2014-09-29,259047
2006-01-01,690137
2022-05-12,610586
1995,912013
2009-01-01,423677
1991-01-01,2082692
2012-12-19,32003
2013-07-22,3371847
2022-03-28,283108
2011-01-01,610586
1989-01-01,690137
2008-09-25,161072
2022-02-17,274524
2010-01-01,610586
1988-01-01,527430
1985-01-01,269346
2009-08-11,572014
2002-07-24,3371847
2021-06-28,59885
1991,10417
1998-01-01,36755
2000-11-15,3371847
2016-09-30,283108
2013-11-26,572014
2020-06-27,25366
2020-03-24,272558
1993-01-01,2082692
2013-04-29,55352
2000-08-21,92323
2016-09-30,283108
2011-01-01,283108
2022-10-05,96155
2012-10-01,283108
2014-01-01,283108
1993,912013
2014-01-01,283108
2014-01-01,283108
2017-10-04,78883
2014-01-01,283108
1994-01-01,912013
2011-01-01,159409
1999-10-14,912013
2005,159409
2020-12-03,272558
2008-01-01,610586
2004-01-01,37594
2001-01-01,423677
2004-08-01,283108
1990-01-01,763133
1999-03-16,7134
2011-01-01,75129
2022-06-22,343019
2022-03-28,283108
2013-01-01,10614
2003-03-25,529746
2014-09-29,259047
2021-11-26,120999
1998-05-10,912013
1999-05-01,176143
1989-01-01,3882
2015-03-09,24501
2000,456980
2009-01-01,75129
2011,120999
2022-09-06,343019
2001-03-28,3371847
2005-01-21,176143
2021-06-11,29041
2021-12-03,274524
2020-10-01,274524
2022-10-12,36755
2011-01-01,283108
2020-11-19,3371847
2002-01-01,44547
2011-01-01,283108
2011-01-01,283108
2005-09-01,283108
2018-01-01,283108
2009-01-01,75129
2012-02-24,82608
2020-11-25,529746
2001-01-01,2082692
2004-08-01,283108
2000-10-20,912013
2016-05-16,456980
2003-10-30,55352
2004,423677
2009-08-11,572014
2006-04-03,689208
2018-10-05,59885
2022-10-07,259047
1997-09-26,912013
2008-09-25,146001
2022-07-06,89682
2006-08-11,139213
2003-07-22,3371847
2022-09-20,350580
2022-03-28,283108
2009-01-01,259047
2022-03-28,283108
2022-03-28,283108
2006,156131
2007-03-10,131386
1991-09-01,690137
2014-05-22,120999
2022-03-28,283108
2018-12-03,10944
2022-09-12,3371847
1986-01-01,263557
2002-07-24,3371847
2009-12-11,146001
1994-04-22,146001
2004-09-11,176143
2011-06-23,140546
2009-12-11,146001
2021-12-20,75098
2006-08-09,37594
2020-10-01,274524
2022-10-12,10614
2022-10-12,18510
2022-08-12,274524
2008-01-11,572014
2002,763133
2016-09-30,283108
2019-06-10,27031
2018-01-01,283108
2007-01-01,3371847
2006-01-01,3371847
1992-01-01,269346
2018-12-12,3371847
2010-01-01,3371847
1997-09-26,912013
2002-01-01,55352
2006,456980
2004,423677
2020-04-21,689208
2012-10-01,283108
1998-01-01,2082692
1988-10-01,20023
2009-01-01,3371847
2022-02-14,132548
2015-01-01,912013
2013-01-01,610586
2004-10-14,529746
2021-12-14,350580
2018-01-01,283108
1987-01-01,45252
2019-07-12,420513
2018-06-18,44547
2012-05-09,6855
1994-01-01,912013
2020-02-14,283108
2004-02-20,24501
2010,129095
2022-03-28,283108
2022-03-28,283108
2022-03-28,283108
2022-08-16,350580
2022-03-28,283108
2001-09-21,591
2014-11-27,75098
2022-03-28,283108
2012-09-19,237878
2022-04-14,350580
2005-11-25,237878
2017-11-03,59885
2013-01-01,13512
2016-05-04,176143
2002-03-01,24501
2019-10-28,126095
2013-01-01,2082692
1998-06-02,689208
2003-05-27,690137
1995-01-06,18916
2003-05-27,690137
2021-01-27,115032
1991,763133
2021-01-11,78883
1996-01-01,70117
1983,760561
2015-07-29,159409
1996-11-26,760561
2007-06-12,283108
1988-06-21,57283
2011-05-22,3371847
2009-11-01,283108
2012-10-01,283108
2006,164753
2006-08-01,137553
2009-06-23,689208
2013-01-01,259047
1998-11-23,458888
2002-01-01,2082692
2022-03-28,283108
2021-07-27,350580
2022-03-28,283108
2022-03-28,283108
2022-03-28,283108
1994-01-01,458888
2005-11-25,237878
2022-03-28,283108
1980-04-12,458888
1991-06-13,763133
2013-01-01,2082692
2000-10-24,14076
2018-01-01,283108
1998-05-13,44547
2014-07-01,108451
2009-07-06,3227
2016-07-04,75098
1991-01-01,176143
1998-07-22,220832
2013-01-01,176143
1994-08-07,146001
2018-09-12,23188
1994-07-22,156131
2013-08-02,54344
2016-03-14,167547
2006-01-01,2428
2011-01-01,67724
2019-11-29,77223
2016-09-30,283108
2010,129095
2011-01-01,283108
2009,162934
2014-06-17,3371847
2007-06-12,283108
2014-01-01,3371847
2011-01-01,128700
2014-01-01,3371847
2022-10-11,237878
1989-01-01,68834
2001-07-19,3371847
2015-10-22,3371847
2010-05-22,159409
2009-11-01,283108
2022-07-20,96155
2009-11-01,283108
2003-01-01,228311
1999-10-14,912013
2002-01-01,159409
2001-01-01,40165
2016-04-18,95045
2022-03-28,283108
1998,102778
2000-01-01,2082692
1978-01-01,6855
2007-09-19,54344
1997-01-01,70117
2022-03-28,283108
2021-05-14,48062
2000-03-21,8034
2010-01-01,760561
2020-08-03,70415
2000-07-19,57174
2008-09-25,146001
1996-01-01,204270
1994-01-01,176143
1995-07-07,760561
2020-08-10,16263
2007-01-01,39013
2010-10-28,85402
1998-11-01,90288
2001-01-01,40165
1992-01-01,527430
2021-05-10,29041
2009-12-11,146001
2013-12-03,529746
2007-06-01,26004
2021-08-06,131307
2001-01-01,40165
2016-09-30,283108
2009-01-01,3371847
2021-05-18,272558
2016-02-01,259047
1987-04,57283
2003-10-30,55352
2012-10-01,283108
2012-01-01,128700
2014-01-01,283108
2007-06-12,283108
2016-09-30,283108
2009-11-01,283108
2019-02-15,54344
2020-02-14,283108
2020-02-14,283108
1992,912013
2020-02-14,283108
2009-01-01,259047
2020-02-14,283108
2020-02-14,283108
2020-02-14,283108
1994-01-01,912013
2020-02-14,283108
2018-01-12,7053
2022-03-28,283108
1994,138690
2010,763133
1970-01-01,11426
2022-03-28,283108
2002-01-01,6855
2015-09-10,5204
2001-07-20,420513
2022-03-28,283108
2007-01-01,40700
1999-10-04,146001
1992-01-01,228311
2006-01-01,610586
2022-03-28,283108
2022-03-28,283108
2006-08-25,343019
1999-04-20,689208
2003-10-27,8781
2014-12-24,272558
2001-01-01,458888
2010-01-01,204270
2022-08-12,259047
2022-09-12,3371847
1988-01-01,458888
1998-11-01,90288
2022-10-12,21358
2019-11-01,13324
2011-01-01,129095
2011-01-01,283108
2005-12-04,55352
1999,760561
2014-01-01,283108
2016-09-30,283108
2016-09-30,283108
2020-05-05,10465
1995-01-01,2082692
2007-06-12,283108
2018-06-16,529746
1992-01-01,2082692
1987-10-12,269346
2001-01-01,423677
1993,763133
1978-01-01,8128
1998-10-01,912013
2021-11-17,529746
2012-01-01,690137
2005-07-06,15531
2022-03-28,283108
2022-03-28,283108
2022-08-05,78883
1996,138690
2020-02-14,283108
2011-01-01,14076
2022-03-28,283108
1989-06-07,263557
1992-01-01,2082692
2001-02-20,53400
2017-05-01,59885
2017-10-20,120999
1999-01-01,4320
2022-03-28,283108
2012-01-12,102544
1985,263557
2011-01-01,176143
2002-10-29,102778
1998,138690
2022-09-12,3371847
1993-07-01,244014
2013-05-09,87032
2009-04-01,146001
1995-08-29,156131
2021-05-24,43509
2016-02-03,269346
2021-06-14,43509
2021-04-05,29041
2013-07-09,156131
2017-05-15,237878
2019-10-31,283108
2011-12-29,40657
2010-05-22,159409
2008-09-03,3371847
2011-01-01,283108
2001-11-08,3371847
1982-07-12,19736
2018-12-18,10465
2007-11-23,88262
2003-07-22,3371847
2013-12-03,139213
2011-05-22,3371847
1985-01-01,45252
2000,423677
2018-04-13,59885
2003-01-01,423677
1981-01-01,4380
1983-04-20,250
2020-02-14,283108
1998,244014
2007-02-14,52170
2005-04-28,139213
1990-05-25,622
1999-01-01,44547
2006-01-01,108451
2022-03-28,283108
2020-02-14,283108
2020-02-14,283108
2022-03-28,283108
2004-03-18,85402
1987-01-01,1892
1984-06-24,13191
2018-03-16,42960
2014-07-01,244014
2008-01-01,21358
2003-03-14,38333
2015-08-04,102544
2002-01-01,204270
2018-05-21,59885
2022-06-29,274524
2016-09-09,760561
2006-11-21,237878
2020-11-26,20458
2022-10-03,3371847
2019-12-19,43509
2002-01-01,108451
2005-02-04,343019
2002-01-01,610586
1998,958
1993-01-01,2082692
2020-07-15,3371847
2006-01-01,37594
1996-07-13,146001
2013-01-01,2082692
2022-08-22,85402
1995-01-01,2082692
1998-01-01,44547
1995-01-01,220832
